portal_name,date,tags,link,header,article
ohtuleht,  12. mai 2021 19:50,Krimi,https://www.ohtuleht.ee/1033846/video-lasnamael-laks-polema-korter-uheksakorruselises-majas,VIDEO | Lasnamäel läks põlema korter üheksakorruselises majas (1),"Kolmapäeval kell 18.41 sai häirekeskus kutse Lasnamäele Virbi tänavale, kus üheksakordse maja kolmandal korrusel põles korter.Praeguseks on tulekahju likvideeritud ja ühtegi kannatanud õnneks ei leitud.Tulekahju tekkepõhjuse selgitab välja edasine menetlus."
ohtuleht,  12. mai 2021 18:52,Maailm,https://www.ohtuleht.ee/1033838/prognoos-euroliidu-majandus-kasvab-selaastal-4-2-eesti-oma-2-8,"PROGNOOS: euroliidu majandus kasvab sel aastal 4,2%, Eesti oma 2,8% (4)"," Vaktsineerimise ja tarbimise tõus peaks turgutama ka majandust.2021. aasta kevadise majandusprognoosi kohaselt kasvab Euroopa Liidu majandus 2021. aastal 4,2% ja 2022. aastal 4,4%, seisab Euroopa Komisjoni pressiteates. See ennustus on võrreldes komisjoni talvise majandusprognoosiga märkimisväärselt parem. Majanduskasvu kiirus on ELi riikides jätkuvalt erinev, kuid 2022. aasta lõpuks peaksid kõik liikmesriigid jõudma tagasi kriisieelsele tasemele.Eesti SKP peaks pärast 2020. aasta ligi 3%list langust kasvama sel aastal 2,8% ja järgmisel aastal juba 5%. Kasvu kiirendavad Euroopa Liidu eelarvest ja taastepaketist rahastatavad investeeringud, aga ka pensionisüsteemi II sambast välja võetud raha võib lühiajaliselt rahva tarbimist suurendada. Töötuse kiire kasv stabiliseerus möödunud aasta lõpus ning selle lagi peaks saabuma sel aastal, 2022. aastal on oodata tööpuuduse taseme langus. Vaatamata kriisile tõusid palgad eelmisel aastal 2,5%. Peamiseks veduriks on siin IT- ja tervishoiusektor. Kuigi ettevõtjad ja tarbijad on piirangutega üldiselt kohanenud, kannatavad endiselt mõned sektorid, nagu turism ja isikuteenused. Veel üks tegur on poliitiliste toetusmeetmete lõpetamise ajastus. Kui toetused lõpetatakse enneaegselt, võib see seada ohtu majanduse normaalse taastumise. Teisest küljest võib toetuse liiga hiline lõpetamine põhjustada turumoonutusi ja takistada elujõuetute ettevõtete turult lahkumist.Väike palgatõus peaks ka 2021. ja 2022. aastal jätkuma. Oodatav inflatsioon on peamiselt energiahindade tõusu tõttu 2021. aastal 1,6% ja 2022. aastal 2,2%. Valitsussektori eelarvepuudujääk jõuab sel aastal eeldatavasti 5,6%ni SKPst, kuid väheneb 2022. aastal 3,3%ni. Avaliku sektori võlg suureneb 2022. aastal 24%ni SKPst, jäädes siiski madalaimaks Euroopa Liidus.Majanduskasv taastub ka tänu tõusvale vaktsineerituse määrale ja aegamööda leevenevatele piirangutele. Inimeste hüvanguks toimiva majanduse valdkonna juhtiv asepresident Valdis Dombrovskis ütles: „Kuigi me ei ole veel kõiki probleeme seljatanud, on Euroopa majandusväljavaated palju helgemad. Kuna vaktsineeritute arv kasvab, piirangud leevenevad ja inimeste elukorraldus naaseb aeglaselt tavarütmi, oleme ajakohastanud ELi ja euroala majanduse prognoose käesolevaks ja järgmiseks aastaks. Taaste- ja vastupidavusrahastu aitab majandusel taastuda ja on pöördelise tähtsusega 2022. aastal, mil see aitab suurendada avaliku sektori investeeringuid kõrgeima tasemeni, mida on nähtud enam kui kümnendi jooksul. Palju rasket tööd on veel ees ja paljud riskid jäävad püsima seni, kuni pandeemia kestab. Kuni olukord stabiliseerub, teeme jätkuvalt kõik endast oleneva, et kaitsta inimesi ja aidata ettevõtetel toime tulla.“ Kasvumootoriks saavad eratarbimine, investeeringud ja tugevnevast maailmamajandusest tulenev nõudlus ELi ekspordi järele.Tugevam üleilmne majanduskasv, eriti USAs, võib avaldada Euroopa majandusele oodatust positiivsemat mõju. USA kiirem majanduskasv võib aga kaasa tuua USA riigivõlakirjade tootluse tõusu, mis võib põhjustada finantsturgudel korrapäratusi, mis mõjutaksid eriti rängalt tärkava turumajandusega riike, kellel on suur välisvaluutavõlg.Dokumendi terviktekst on inglise keeles loetav SIIN."
ohtuleht,  12. mai 2021 18:09,Eesti uudised,https://www.ohtuleht.ee/1033843/ekret-hagenud-indrek-tarand-kohtus-kuidas-mu-silmavaade-praegu-on,EKREt hagenud Indrek Tarand kohtus: „Kuidas mu silmavaade praegu on?“ (5),"Eesti Konservatiivse Rahvaerakonna (EKRE) vastu hagi esitanud Indrek Tarand nõuab kohtus, et erakond lükkaks ümber oma juhtivpoliitikute õhku visatud väited, et ta oli kurikuulsal meeleavaldusel purjus, tungis inimestele kallale ja üritas mikrofoni varastada.„Indrek oli kindlasti kaine,“ lausub kohtusaalis Ivari Padar, kes 2018. novembris aitas Toompea lossi ette kivisillutisele käpuli tõmmatud Indrek Tarandi püsti ja kaitses teda roppusi karjuva rahvamassi eest.Sündmuskohal viibinud Peeter Ernits räägib aga kohtus, kuidas riigikoguhoonest välja tulnud sotsiaaldemokraatidest saadikud olid igati viksid ja viisakad, ent Lossi platsil viibinud Tarandi ja Padari kohta seda öelda ei saanud."
ohtuleht, Greete Kõrvits,Maailm,https://www.ohtuleht.ee/1033782/videod-sojahirm-palestiina-iisraeli-pommirahes-on-surma-saanud-peaaegu-50-inimest,VIDEOD | SÕJAHIRM: Palestiina-Iisraeli pommirahes on surma saanud peaaegu 50 inimest ,"Täiendatud kl 17.15Palestiina relvarühmitused tulistasid Iisraeli linnu.Viimastel nädalatel on järsult kasvanud palestiinlaste viha Iisraeli pool sajandit kestnud okupatsiooni üle. Iisraeli linnades ja okupeeritud Läänekaldal on toimunud teravaid öiseid meeleavaldusi, milles on saanud haavata sadu palestiinlasi.Lodis, kus on juba mitu ööd järjest toimunud Iisraeli araablaste rahutused, kuulutati välja eriolukord. Seal süüdati autosid, juutide koole ja sünagooge. Samuti esines veriseid kähmlusi politseinike ja protestijate vahel – lendu läksid nii kivid kui ka šokigranaadid. Teadaolevalt sai Lodis vigastada üle 12 inimese, teatab BBC. Eriolukorra tõttu saabus linna korda tagama Iisraeli piiripolitsei Läänekaldalt.Teisipäeva õhtul ja kolmapäeva varahommikul puhkes ka ulatuslikum tulevahetus Iisraeli ja Palestiina võitlejate vahel. Iisraeli sõjavägi teatas, et õhurünnakutega – mis olid vastuseks sadadele palestiinlaste rakettidele – tabati „arvukaid terroristlike sihtmärke“ Gaza sektoris. Viimati toimus nii ulatuslik rünnak 2014. aastal. BBC teatel sai vastastikuse madina käigus surma vähemalt 43 palestiinlast ja kuus iisraellast.Hukkunute seas on 13 Palestiina last. Ka Iisraeli poolel sai teadaolevalt surma vähemalt üks laps, oma isaga Tel Avivi lähistel autos sõitnud 16aastane tüdruk.Palestiina võitlejad eesotsas rühmitusega Hamas on juba päevi Iisraeli linnu pommitanud, ilmselt eesmärgiga halvata nende kaitsesüsteeme. Tundub, et kumbki osapool rünnakuid lõpetada ei kavatse. Iisraeli kaitseminister Benny Gantz teatas, et nende õhurünnakud olid „alles algus“. Hamasi juht Ismail Haniyed vastas, et ka nemad on valmis konflikti eskaleerumiseks.ÜRO saadik Tor Wennesland teatas, et mõlema osapoole liidrid peavad võtma juhtuva suhtes vastutuse. „Sõja hind Gazas on laastav ja selle eest maksavad tavalised inimesed. Lõpetage otsekohe tulevahetus. Me eskaleerume täieulatusliku sõja poole,“ teatas Wennesland, kes teeb ilmselt kolmapäeval asjast kokkuvõtte ka ÜRO julgeolekunõukogule. ÜRO peasekretär António Guterres väljendas toimuva pärast suurt muret.Vaid päev varem lubas Iisraeli peaminister Benjamin Netanyahu tugevdada rünnakuid Gazale. Samuti teatas Hamasi juht Ismail Haniyeh, et raketirünnakud jätkuvad seni kuni Iisrael peatab kõik terrorismi ja agressiooni ilmingud Jeruusalemmas ja al-Aqsa mošees. Iisrael ja Hamas on pidanud kolm suuremat, ent läbikukkunud sõda – Hamas on endiselt võimu juures ja Iisrael jätkab sandistavat blokaadi."
ohtuleht,  12. mai 2021 17:13,Uudised,https://tervis.ohtuleht.ee/1033830/vaktsiin-kaitseb-kaitsepoogitud-hooldekodudesse-murrab-viirus-sisse-kuid-vaktsiin-hoiab-ara-rasked-haigusjuhud,"VAKTSIIN KAITSEB! Kaitsepoogitud hooldekodudesse murrab viirus sisse, kuid vaktsiin hoiab ära rasked haigusjuhud ","KARM REAALSUS: Koroonaviiruse hooldekoju murdmine mõjutab elanike ja töötajate elu ka siis, kui eakad on vaktsineeritud ega põe viirust raskelt.Möödunud nädalal pani avalikkuse kihama uudis, et Karjaküla sotsiaalkeskuses puhkes koroonakolle: nakatus mitukümmend vaktsineeritud klienti. Tõsi, tänu vaktsiinile ei põdenud ükski kaitsesüstitud klient raskelt. Õhtuleht uuris terviseametilt, kui palju koldeid on hooldekodudes pärast vaktsineerimist veel tekkinud.Kuigi Covidi-puhang ei mõju vaktsineeritud inimeste tervisele laastavalt, mõjutab see siiski neid elanikke ja töötajaid, kes pole kaitsesüstitud. Karjaküla sotsiaalkeskuse juht on Õhtulehele varem öelnud, et viiruspuhangu tõttu tuleb tööd teha ka nende eest, kes on haiguslehel."
ohtuleht,  12. mai 2021 17:03,Eesti uudised,https://www.ohtuleht.ee/1033825/riigi-pealaristaja-juri-ratase-priiskamine-ajab-marru-ohu-ja-habitunne-on-taiesti-kadunud-,RIIGI PEALARISTAJA?! Jüri Ratase priiskamine ajab marru: „Ohu- ja häbitunne on täiesti kadunud.“ (53),"KÕIK KOŠŠER: Jüri Ratase sõnul jälgis ta peaministrina nii eetilisi kui ka seaduslikke piire. „Olen töötanud peaministrina südamest ning järginud kõiki minule teadaolevaid reegleid ja häid tavasid,“ ütles Ratas sotsiaalmeedias.Arvukate priiskamiste kõrval tuuakse välja kentsakaid leide nagu Ratase mullusuvine sõit Kagu-Eestisse, kaasas kaks 0,7-liitrist Normindia džinnipudelit. Ühtlasi heidab Ekspress valgust Ratase töömeetodile: koos EKRE ja Isamaa juhtidega peeti peaministri büroo ehk Stenbocki maja kõrval asuvas peaministri ametikorteris hulgaliselt õhtusööke, et seal valitsuse sasipuntrad lahti harutada."
ohtuleht,  12. mai 2021 16:52,Ilm ja loodus,https://www.ohtuleht.ee/1033835/galerii-suviselt-soojad-ilmad-meelitasid-randa-sadu-inimesi,GALERII | Suviselt soojad ilmad meelitasid randa sadu inimesi ,"Mitmendat päeva kestev soojalaine meelitas kolmapäeval esimesed inimesed ka randadesse ja merevette.  Kolmapäeva pärastlõunal võis Pirita rannas näha sadu inimesi, kellest osad julgesid ka juba merevett proovida. Kui õhusooja oli Tallinnas kella 16.30 paiku 27 kraadi, siis veetemperatuur peaks jääma alla 10 kraadi. Näiteks Võsus mõõdeti veetemperatuuriks 9 kraadi Vaata galeriist, mis toimus kolmapäeva pärastlõunal Pirita rannas."
ohtuleht,  12. mai 2021 16:07,Eesti uudised,https://www.ohtuleht.ee/1033832/juri-ratas-puuab-hiigelarveid-valja-vabandada-tootasin-koigi-eestimaa-inimeste-peaministrina,Jüri Ratas püüab hiigelarveid välja vabandada: töötasin kõigi Eestimaa inimeste peaministrina (127),"Sotsid tahavad Ratase kutsuda korruptsioonivastase erikomisjoni ette""Detailsemalt rääkides selgitan järgmist: mul oli au töötada Eesti Vabariigi peaministrina rohkem kui neli aastat ja tänan südamest kõiki, kes sel teel mind toetasid. Valitsusjuhi ametit pidades järgisin alati nii eetilisi ja seaduslikke piire kui ka oma südametunnistust ja tõekspidamisi. Sisustasin kogu peaministri töö nii, et mul oleks võimalik seista Eestimaa inimeste eest parimal moel. Valitsusjuhi amet ei küsi kellaaega ega nädalapäeva, vaid töötada tuleb pidevalt. See tähendab eelkõige inimestega suhtlust, et üheskoos lahendused leida. Need määravad, kui tugev on valitsusliit ja kui edukas on Eesti,"" põhjendab Ratas kulutusi.""Olen andnud parima, et inimestega arutleda ja neid kuulata, tänada ja tunnustada, märgata ja meeles pidada. Nii valitsusliidus ja Stenbocki majas kui ka väljaspool valitsust ja kõikjal Eestis, tihtipeale nädalavahetuseti ja hilisõhtuti. Igapäevatöös olen lähtunud tavapärastest põhimõtetest – sünnipäevadel on viisakas inimesi meeles pidada, õhtustel hilistundidel koosolekuid pidades tuleks osalejatele ka midagi õhtusöögiks pakkuda jm. Lisaks ametlikele nõupidamistele ja kohtumistele tuleb käia ka inimestel külas, arutada küsimusi vabamas õhkkonnas. Need on minu põhimõtted ja arusaamad,"" kirjeldab Ratas, et ta on viisakas ja heasüdamlik inimene.""Leian, et ka kõik see käib peaministri ameti juurde, nende aastate jooksul olen sellest lähtunud ning pidanud seda oluliseks. Pea ööpäevaringselt käinud töö eeldas minu poolt väga paljude teiste inimeste kaasamist ja nende panustamist aegadel, mil nad võinuks olla perega kodus,"" märgib Ratas.Ratase sõnul ei ole peaministri ametis võimalik ööbimis- ja toitluskulude arvel kokku hoida.""Julgestusest ja protokollilisest toest ei ole selles ametis võimalik loobuda. See on tähendanud ka vastavaid toitlustus- ja ööbimiskulusid tervele delegatsioonile. Ringsõitudeks, mil toitlustus oli vaid osaline, on riigikantselei ostnud kaasa kõigile osalejatele mõeldud söögid ja joogid,"" ütleb ta.""Esimesest hetkest peaministrina on olnud selge, et valitsuse ja erakonna tegemised ning mõistagi isiklikud kulud tuleb lahus hoida ja kinni tuleb pidada peaministrile ettenähtud esinduskulude eelarvest. Neist piiridest olen ka kinni pidanud. Olen töötanud peaministrina südamest ning järginud kõiki minule teadaolevaid reegleid ja häid tavasid,"" kinnitab Ratas, et tema ei ole eksinud.Sotsiaaldemokraadid: Jüri Ratas peab tulema korruptsioonivastase erikomisjoni etteRiigikogu korruptsioonivastase erikomisjoni esimees Eduard Odinets (SDE) teeb komisjonile ettepaneku kutsuda endine peaminister Jüri Ratas esimesel võimalusel komisjoni ette, et Ratas annaks aru oma tööväliste ja ilmselt erahuvides tehtud kulutuste asjus, mille maksis kinni riigikantselei.„Tänase Eesti Ekspressi artiklis toodud Ratast ja peaministri bürood puudutavad faktid tekitavad tõsiseid kahtlusi eelmise peaministri kulutuste seaduslikkuses ja riivavad sügavalt paljude inimeste õiglustunnet. Välja toodud tõsiasjad pole mitte ainult eetiliselt taunitavad, vaid on ka korruptsioonihõngulised. Jutt käib avaliku raha sihipärasest kasutamisest. Komisjoni otsene kohus on kuulata ära Ratase selgitused ja teha siis oma järeldused,“ ütles Sotsiaaldemokraatlikku Erakonda kuuluv Odinets.Odinets avaldas lootust, et ka teised erikomisjoni liikmed on sellise istungiga päri. „Eeldan, et poliitilised kaalutlused ei saa siin takistuseks ja juba homme on võimalik esitada Ratasele komisjoni ametlik kutse,“ lisas Odinets."
ohtuleht,  12. mai 2021 15:52,Maailm,https://www.ohtuleht.ee/1033827/fbi-avaldas-kurt-cobaini-surmaga-seotud-saladokumendid,FBI avaldas Kurt Cobaini surmaga seotud saladokumendid (3),"Seni salastatud kaust puudutab 1994. aasta aprillis enesetapu teinud muusiku surma. Veebis avaldatud toimik koosneb kümnest leheküljest ning selle sisu pole just sensatsiooniline, vaendab Iltalehti.Nimelt on kaante vahele pandud nende inimeste kirjad, kes nõudsid, et FBI uuriks Nirvana laulja surma ega lepiks enesetapu versiooniga. Mitmed fännid olid tuliselt veendunud, et nende lemmik mõrvati. Näiteks on toimikus kiri produktsioonifirmast Cosgrove/Meurer Productions, kes teeb dokumentaalsarja ""Unsolved Mysteries"" (""Lahendamata mõistatused""). Sarjas käsitleti 1997. aastal ka Cobaini surma. Sarja produtsendid võtsid FBI-ga ühendust, et käia välja Tom Granti nimelise eradetektiivi nimi - too rääkis nimelt doksaates, et Cobaini surma nimetamine enesetapuks oli ennatlik. Dokumentidest selgus, et FBI on inimeste kirjadele vastanud, öeldes, et ennekõike on mõrvajuurdlused kohalike võimude, mitte FBI töö. Toimikuga saab tutvuda SIIN."
ohtuleht,  12. mai 2021 15:48,Eesti uudised,https://www.ohtuleht.ee/1033822/kui-miski-muu-ei-aita-mis-pohjustel-on-politseinikud-viimastel-aastatel-tulirelva-haaranud,KUI MISKI MUU EI AITA: mis põhjustel on politseinikud viimastel aastatel tulirelva haaranud? ,"Esmaspäeval pidas eriüksus kinni kaks narkokuriteos kahtlustatavat meest, kes põgenesid politsei eest veokiga. Sõiduk peatati laskudega rehvidesse. Kui politseifilmides ja -sarjades näeb mundris ametnikke muudkui kõmmutamas, siis päriselus võtavad politseinikud relva välja haruharva.Sel aastal on politseinikud tavatöö käigus tulirelva kasutanud kolmel korral. Viimati sundpeatasid nad nõnda narkokurjategijate auto. Samuti hukkasid politseinikud laskudega kaks vigastatud looma."
ohtuleht,  12. mai 2021 15:34,Eesti uudised,https://www.ohtuleht.ee/1033826/riigikogu-vottis-vastu-proteste-pohjustanud-nets-i,RIigikogu võttis vastu proteste põhjustanud NETS-i (35),"NETS-i vastased protestid Vabaduse väljakul 12. aprillil.Valitsuse algatatud nakkushaiguste ennetamise ja tõrje seaduse (NETS) muutmise seadusega tehtavad muudatused aitavad toetada terviseametit tervishoiualase hädaolukorra lahendamisel, sealhulgas järelevalve tegemisel. NETS-i vastu toimusid ka eelmistel kuudel protestid, ent see ei heidutanud riigikogu liikmeid seaduse vastuvõtmisest.Ka seni kehtinud seadus nägi ette võimaluse nõuda nakkushaiguste epideemilise leviku tõkestamiseks desinfektsiooni, desinsektsiooni, kahjuritõrje või puhastuse korraldamist ning terviseuuringute korraldamist ja nakkushaiguse diagnoosimist või selle korraldamist, samuti võisid Terviseamet ja valitsus kohustada haiglat ja sotsiaalteenust osutavat asutust kehtestama külastuspiirangu.Eriti ohtliku nakkushaiguse ja vältimatu vajaduse korral võivad Terviseamet ja valitsus vastu võetud seaduse järgi ka asutused ajutiselt sulgeda või nende tegevust piirata. Peale koosolekute ja ürituste keelamise võimaldab seadus kehtestada nõudeid nende korraldamisele.Seadusega võimaldatakse nakkushaiguse epideemiaga seotud eri- või hädaolukorras kaasata Terviseameti ülesannete täitmisse politseid ja teisi korrakaitseorganeid. Siiani on kaasamise regulatsioon puudunud, mistõttu on Terviseamet saanud korrakaitseorganitega koostööd teha vaid ametiabi taotluste või ametnike vahetamise kaudu. Regulatsiooni loomine lihtsustab ja kiirendab kaasamist. Korrakaitseorgani kaasamise otsustab valitsus Terviseameti ettepanekul. Kaasamise täpsemad tingimused ja kord kehtestatakse valitsuse määrusega.Kui seni kehtinud seaduse kohaselt sai väärteo korras karistada karantiinireeglite rikkumise eest, siis uue seadusega luuakse võimalus inimesi vastutusele võtta ka siis, kui nad on rikkunud valitsuse või Terviseameti kehtestatud nõudeid, näiteks maskikandmise kohustust või liikumisvabaduse või ürituste korraldamise piiranguid. Nakkushaiguse epideemilise leviku tõkestamise nõuete rikkumise eest saab karistada rahatrahviga kuni 100 trahviühikut ehk 400 eurot, juriidilist isikut rahatrahviga kuni 13 000 eurot."
ohtuleht,  12. mai 2021 14:42,Uudised,https://tervis.ohtuleht.ee/1033810/koik-oluline-suurvaktsineerimisest-kas-digiregistratuur-peab-vastu-kui-palju-on-vabu-aegu,KÕIK OLULINE SUURVAKTSINEERIMISEST: kas digiregistratuur peab vastu? Kui palju on vabu aegu? (2),"LÄHEB LAHTI: Kultuurikeskuses Kaja, kus massvaktsineeriti ka märtsis, hakkab kaitsepookimine täistuuridel pihta uue nädala esmaspäevast.Neljapäevast alates saavad endale koroona vastu vaktsineerimiseks aja kinni panna 40aastased ja vanemad, järgmisest esmaspäevast juba kõik, kel vanust vähemalt 16 aastat. Kas digiregistratuur peab vastu? Kui paljudele esimestel päevadel aegu jätkub?Järgmiseks nädalaks avatakse vaktsineerimiskeskustesse ca 20 000 aega. Arvestades, et täisealisest elanikkonnast ootab vaktsiini veel ligi 500 000 inimest, siis algul saavad ajad kiiresti otsa."
ohtuleht,  12. mai 2021 14:26,Ilm ja loodus,https://www.ohtuleht.ee/1033819/nadalavahetusel-on-oodata-aikest-ja-hoovihma,Nädalavahetusel on oodata äikest ja hoovihma (2),"Neljapäeva (13.05) öö on kõrgrõhkkonna servas selge ja kuiv ning minimaalne õhutemperatuur tõenäoliselt jääb 10 °C lähedale. Päeval lisandub lõuna poolt madalrõhkkonna servast niiskust ja üle Eesti liigub hoogsajupilvi, on võimalik ka äike. Idakaare tuul tugevneb. Õhumass asendub pisut jahedamaga ning termomeetrinäidud on 17...18 °C-st Lõuna-Eestis kuni 20...23 °C-ni Põhja-Eestis, meretuulega rannikud on jahedad. Reedel (14.05) tõmbub kõrgrõhkkond tagasi, seda Läänemere kohale jõudva madalrõhkkonna survel. Kaguvoolus saabuvas niiskemas õhumassis areneb rünksajupilvi ning hoovihma ja äikese võimalus suureneb päeval kuni 75%-ni. Puhub mõõdukas kagu- ja idatuul. Selgema ööga langeb miinimum 7...12 °C-ni, päevane temperatuurifoon on eelnevaist pisut madalam, piirdub 14...18 °C-ga, Eesti põhjaservas võib tõusta 20 °C-ni. Laupäeval (15.05) valitseb Läänemere õhuruumi väheaktiivse madalrõhuala idapoolne tiib. Üle Eesti liigub vihmahooge. Tuul pöördub idakaarest läänekaarde ja võib päeva peale tugevamaks muutuda. Öine õhutemperatuur langeb Lääne-Eestis 7...8 °C-ni, Kesk- ja Ida-Eestis jääb 10 °C ümbrusse, päeval on Lääne-Eestis 13...18, ida pool võib tõusta 20 °C ümbrusse. Pühapäeval (16.05) kaugeneb madalrõhkkond tasapisi Skandinaavia põhjaalade suunas ja tugevneva kõrgrõhkkonna mõjul pilved hõrenevad ja saju võimalus väheneb. Tuul nõrgeneb ja puhub valdavalt läänekaarest. Õhutemperatuur langeb öösel 6...11 °C-ni, päeval tõuseb 13...19 °C-ni, meretuulele avatud rannikul on veel jahedam. Esmaspäeval (17.05) jääb ülekaalu kõrgrõhkkonna serv, aga lõuna poolt läheneva madalrõhkkonna mõjul suureneb päeval hoovihma võimalus. Tuul pöördub idakaarde ja päeva peale tugevneb. Õhutemperatuur on öösel 5...10, päeval tõusevad termomeetrinäidud 20 °C ümbrusse. Teisipäeval (18.05) kandub madalrõhkkonna serva mööda niiskust ja üle Eesti liiguvad sajupilved. Tuul pöördub läänekaarde. Õhumass asendub jahedamaga ning sel juhul jäävad päevased maksimumid vaid 15 °C ümbrusse."
ohtuleht,  12. mai 2021 12:57,Uudised,https://tervis.ohtuleht.ee/1033788/video-kersna-distantsoppe-tagajargedega-tuleb-kohe-tegeleda,VIDEO | Kersna: distantsõppe tagajärgedega tuleb kohe tegeleda (23),"Mari-Anne Härma (vasakul) ja Liina KersnaKolmapäeval kell 13 alanud terviseameti pressikonverentsil rääksisid Covid-19 hetkeolukorrast ameti peadirektori asetäitja Mari-Anne Härma ning haridus- ja teadusminister Liina Kersna. Pressikonverentsi saab jälgida otsepildist Õhtulehe vahendusel.Härma sõnas, et oleme oranži ja punase ohutaseme piiril, sest meil on jätkuvalt kõrge surmade arv. Ta lisas, et eelmisel nädalal lisandus viis protsenti vähem nakatunuid kui ülemöödunud nädalal, mis näitab nakatumistaseme langemist. Siiski ta tõdes, et Ida-Virumaal, Põlvamaal, Valgamaal ja Tartumaal on haigestumine juba ka kasvutrendis ning kui Harjumaal püsib nakatumiskordaja 0,9 lähedal, siis ülejäänud Eestis on see väga lähedal 1-le.Härma sõnutsi võiks nakatumise number stabiliseeruda 200–300 juures, sest sellel haigestumise tasemel ei ole haiglaravile olulist koormust.Härma ka ütles, et 50+ vanuserühmas peaks jõudma vaktsineerituse ja läbipõdemise tase 60 protsendi juurde jaanipäevaks – seni tuleb aga hoida nakatumisi 300 ringis.Terviseameti esindaja sõnul on praegu keskmine haiglaravil olev patsient 66aastane, veedab intensiivravil keskmiselt 18 päeva ja üldravis kaheksa päeva, edasi viiakse COVID-19 järgsele ravile. Härma ka tõdes, et koormus haiglatele hakkab vähenema ning plaaniline ravi on järjest taastumas. Ühtlasi lõpetavad tööd ka lisabrigaadid, sest kiirabikutsete arv on muutumas tavapärasemaks.Eelmisel nädalal tuvastati 65 koroonaviiruse juhtu, mis toodi reisidelt. Härma sõnas, et pooled nakatumised tuvastati piiril, pooled hiljem. „Üks test ei ole piisav,“ ütles Härma, nentides, et eneseisolatsioonist tuleb jätkuvalt kinni pidada.Eelmisel nädalal tuvastati ka kaks India tüve varianti, mis olid mõlemad sisse toodud juhud, ent üldjuhul saab öelda, et India tüvi allub vaktsiinile, mis hoiab ära rasked haigestumisjuhtumid.Haridus- ja teadusminister Liina Kersna ütles, et Eesti õpilased on olnud distantsõppel väga pikka aega ning sellel on tagajärjed, millega tuleb kohe tegeleda. Ta siiski rõhutas, et õppetööd tuleb korraldada meetmeid rakendades. Kersna soovitas ilusate ilmade puhul õppetööd võimalikult palju õues läbi viia.Kersna sõnas, et tema teadmiste järgi on 80% õpetajatest vaktsineeritud kahe doosiga. Nendele, kes ei ole vaktsineeritud, tehakse kiirteste. Kiireste peaks jaguma kord nädalaks testimiseks koolivaheaja alguseni. Kokku on ministri sõnul vaktsineerimata 40 protsenti üldhariduskoolide õpetajatest.Kersna ka lisas, et õppetöös peaks planeerima vaheaegu selliselt, et kõik lapsed ei liiguks samal ajal koolimajas ringi. Ta sõnas, et hästi oluline oleks, et klassid hoiaksid omaette.Kersna tõdes, et neile on tulnud palju kirju lapsevanematelt, kes soovivad distantsõppe jätkamist. Ministri sõnutsi tuleb distantsõppe võimaldamine kokku leppida kooliga.Ajakirjanike küsimusele, miks teatri- ja kinosaalid avatakse 24. mail, aga spaad nädal hiljem, vastas Kersna, et spaade probleemiks on riietusruumid, kus inimesed tulevad kokku ja on tihtipeale väga lähestikku, mis teeb sellest suurema riskikoha kui teatri- ja kinosaalid.Ida-Virumaa olukorra kohta märkis Härma, et sellega jäädakse veel mõnda aega tegelema. Nakkuse levik on seal seotud peamiselt töökohtade ning samuti on madal vaktsiiniga hõlmatus. Härma sõnul on maakonnas erinevad vaktsineerimist propageerivad meetmed, eelkõige töökohtadel kaitsepookimine. Tema sõnul võib see meede töötada ning sellele antakse ka võimalus."
ohtuleht,  12. mai 2021 12:37,Inimesed,https://elu.ohtuleht.ee/1033809/maailma-rikkaim-mees-soetas-poole-miljardi-dollarilise-superjahi,Maailma rikkaim mees soetas poole miljardi dollarilise superjahi  (5),"Project Y721 nime kandev luksalusel, mida Hollandi firma Oceanco parajasti ehitab, on kolm masti, mitu tekki ning hinnaks vähemalt poolt miljardit dollarit. Kuna aga Bezose uuel superjahil puudub arvukate mastide tõttu helikopteri maandumisplats, siis tellis Amazoni asutaja ja tema uus kallim, helikopteripiloodi paberitega Lauren Sanchez uuele jahile lisaks teise toetusjahi, millel saab helikopteriga maanduda. Teine jah hinnas ei kajastu, seega tuleb selle eest veel juurde maksta. Bezosele on sellised summad muidugi tühiasi: tema varandus küünib 200 miljardi dollari kanti. Mullu teenis Bezos tänu koroonapandeemiale 75 miljardit dollarit: netikaubandus õitses ning Amazoni aktsiate hind kasvas vägevalt. Pandeemia ajal on luksjahtide müük hoogu juurde saanud - väidetavalt on režissöör Steven Spielberg samuti uue superjahi tellinud ning oma vana jahi, samuti Oceancos valminud Seven Seasi nimelise superjahi, umbes 160 miljoni dollari eest müüki pannud."
ohtuleht,  12. mai 2021 12:03,Eesti uudised,https://www.ohtuleht.ee/1033804/fotod-suviselt-soojal-kevadohtul-kogunes-noblessnerisse-ulisuur-rahvamass,FOTOD | Suviselt soojal kevadõhtul kogunes Noblessnerisse ülisuur rahvamass (26),"Pargid ja terrassid soojal suvepäeval. Pildil Noblessneri sadam teisipäeva õhtul.Piiranguid leevendades ütles peaminister Kaja Kallas, et igat sammu tuleb hoolikalt kaaluda. „Viirus ei ole meie ümbert veel kuskile kadunud. Panen kõigile südamele, et ka ilmade soojenedes tuleb jääda ettevaatlikuks,“ sõnas Kallas.Kuigi välitingimustes enam 2 + 2 reeglit järgima ei pea, siis igaüks saab piltide põhjal ise otsustada, kas kogunenud rahvamass jäi ettevaatlikuks."
