portal_name,date,tag,link,header,article
err,17.01.2021 10:23,Korvpall,https://sport.err.ee/1608076171/kalev-cramo-eksjuhendaja-kairys-vallandati-rytase-peatreeneri-kohalt,Kalev/Cramo eksjuhendaja Kairys vallandati Rytase peatreeneri kohalt,"Mullu juunis Rytase juhendajaks saanud 43-aastane Kairys tõi meeskonda ka Kitsingu, aga kõikide sarjade peale on viimasest üheksast mängust võidetud vaid kaks.Kairyse viimaseks kohtumiseks Rytase eesotsas jäi laupäeval Leedu karikasarja veerandfinaalis Utena Juventuselt saadud suur 78:105 kaotus.""Kõigepealt sooviksime meeskonna viimaste tulemuste ees vabandada, mis ei rahulda ei meie klubi ega Vilniuse korvpallikogukonda,"" lausus klubi juht Darius Gudelis Rytase kodulehekülje vahendusel.""Seetõttu ei jäänud meil pärast mängu teisi võimalusi. Me uskusime Donaldasesse ja tema töösse Vilniuses, aga tulemusi vaadates on muudatus vältimatu. Soovime talle järgnevas karjääris edu.""Teisipäeval kaotas Rytas Meistrite liigas võõrsil Peristerile 74:81 ja sellega kadusid üks voor enne alagrupiturniiri lõppu edasipääsuvõimalused.Leedu kõrgliigas on meeskonnal üheksa võitu ja viis kaotust, mis annab tabelis Kaunase Žalgirise (11-1) ja Panevežyse Lietkabelise (10-4) järel kolmanda koha.Kairys töötas aastatel 2017-2019 BC Kalev/Cramo peatreenerina ning on vahepeal olnud Pireuse Olympiakose abitreeneri ja Saraatovi Avtodori peatreeneri positsioonil. Kalev/Cramo viimasel hooajal vedas ta meeskonna VTB Ühisliiga veerandfinaali.Kairyst hakkab Rytases asendama seni tema abilisena töötanud Giedrius Žibenas. "
err,18.06.2020 15:58,Teaduselu,https://novaator.err.ee/1103954/tallinna-ulikooli-rektori-kohusetaitjaks-saab-priit-reiska,Tallinna Ülikooli rektori kohusetäitjaks saab Priit Reiska,"""Nõukogu lähtus otsustamisel sellest, et rektori kohusetäitja oleks hästi kursis ülikooli juhtimisega ja suunaks selle tegevust professionaalselt, sealhulgas praeguseid tavasid järgides,"" lausus TLÜ nõukogu esimees Taavi Laur. Rektori kohusetäitjaks määratud Priit Reiska tänas nõukogu usalduse eest ja kinnitas, et järgib oma töös rektoraadi praegust kurssi.""Kohusetäitja aeg on küll lühike – 8,5 kuud –, kuid selle aja sisse jäävad mitmed kaalukad sündmused. Olulisimad neist on institutsionaalne akrediteerimine, uuele karjäärimudelile ülemineku toetamine ning ettevalmistus uue rektori valmisteks, kus ma ise ei kandideeri,"" lausus Reiska. ""Väga oluline ja ilmselt ka keeruline saab olema 2021. aasta eelarve koostamine.""Tallinna Ülikooli rektori korralised valimised algavad sügisel. Valitud rektor asub ametisse 15. mail 2021.  "
err,29.11.2020 20:16,Premium liiga,https://sport.err.ee/1185880/oigus-floraga-kohtumistest-oleme-heas-hoos-enesekindlad-ja-laheme-voitma,"Õigus Floraga kohtumistest: oleme heas hoos, enesekindlad ja läheme võitma","""Ülimalt raske mäng oli. Tavaliselt sellistes mängudes, kus võistkonnad on võrdsetel tasemetel, otsustavad pisiasjad. Me oleme Nõmme Kalju vastu väga pikalt hädas olnud nende võitude saamisega. Mul on hea meel, et täna näitasime ühist võistkonda ja võtsime töövõidu ära. Kogu au ja kiitus meeskonnale,"" ütles parima mängija karika pälvinud Õigus intervjuus ERR-ile. Levadiat ootab ees veel kaks kohtumist Flora vastu. Selleks, et meistriliigas teisele kohale tulla, on vaja mõlemad mängud võita. Kuidas nendeks mängudeks valmistuda? ""Praegu puhkame ühe päeva ning siis hakkame Florat analüüsima ja mõtlema, mis nende vastu teha saame, mis nende nõrkused olla võiks. Me oleme praegu heas hoos, me pole ammu kaotanud, oleme enesekindlust täis ja läheme anname mõlemas mängus kõva lahingu. Proovime mõlemad võidud võtta,"" kinnitas Õigus, kes on hooaja jooksul osalenud 21 kohtumises ja löönud kolm väravat.""Arenguruumi on veel palju. Minu esimene hooaeg Premium liigas ja olen mitmes olukorras jätnud oma võimalused löömata. See statistika saaks parem olla. Siit on edasi hea minna, tuleb olla positiivne ja järgmisel hooajal veel paremana tagasi tulla,"" ütles Õigus. "
err,06.09.2020 08:48,Tennis,https://sport.err.ee/1131776/teise-asetusega-thiem-lulitas-2014-aasta-us-openi-voitja-konkurentsist,Teise asetusega Thiem lülitas 2014. aasta US Openi võitja konkurentsist,"Maailma kolmas reket alistas 31-aastase Horvaatia tennisisti Cilici (ATP 38.) kaks ja pool tundi väldanud matšis tulemusega 6:2, 6:2, 3:6, 6:3. Thiem servis mängu jooksul üheksa ässa ja tegi kaks topeltviga, Cilic tegi kolm topeltviga ja servis viis ässa.27-aastane Thiem, kelle seni parimaks US Openi tulemuseks on tunamullu veerandfinaali jõudmine, läheb neljandas ringis vastamisi 15. asetusega noore Kanade tennisisti Felix Auger-Aliassime'iga (ATP 21.). 20-aastane kanadalane alistas kolmandas ringis prantslase Corentin Moutet (ATP 77.) kindlalt 6:1, 6:0, 6:4. "
err,15.03.2021 11:27,Välismaa,https://www.err.ee/1608142441/iisraeli-teadlane-pandeemia-kontrolli-alla-saamine-voib-votta-veel-aastaid,Iisraeli teadlane: pandeemia kontrolli alla saamine võib võtta veel aastaid,"Meil Eestis ja ilmselt inimesed kõikjal maailmas vaatavad, kuidas Iisraelil läheb, kuivõrd te olete olnud väga edukad vaktsineerimisel. Vaktsiinide tõhususe kohta päriselus on tehtud juba mitmeid uurimusi. Mis teie jaoks on seejuures olnud kõige olulisem tulemus, mida te juba näete?Kõige olulisem on raskete haigusjuhtumite ja suremuse langus. Haigusjuhtumitest üldiselt rääkides ei ole näha nii järsku langust. Siin on keskmine nakatumiste hulk päevas kolm nädalat tagasi, kaks nädalat tagasi, üks nädal tagasi ja sel nädalal ja see on kogu aeg keskmiselt umbes 3000 päevas. Aga isegi selle juures me näeme suremuse ja raskete juhtumite langust. Me näeme, et inimesed endiselt nakatuvad, aga sellel ei ole erilist mõju või on väike mõju suremusele. Selle põhjus on, et endiselt levib nakkus laialdaselt noorte hulgas, kes ei ole vaktsineeritud. Täna on 90-95 protsenti inimestest, kes on haiglas, vaktsineerimata inimesed.Need on suurepärased tulemused ja näitavad selgelt, et vaktsineerimine toimib ja toimib suurepäraselt. Me oleme selle üle väga rõõmsad. Ma olen ühes vaktsiinikomisjonis, ma kuulun kliiniliste uuringute nõuandvasse komisjoni ja me ausalt ei oodanud selliseid tulemusi. Me olime alguses isegi skeptilised, sest me ei näinud vaktsiinide suurt mõju, aga me saime aru, et see võtab aega, rohkem aega kui me alguses arvasime. On vaja teatud kannatlikkust. Hetkest, mil suur hulk inimesi saab vaktsineeritud, kulub umbes üks-kaks kuud enne, kui mõju hakkab avalduma.
										Analüütik: Iisraeli aitaks tupikust välja valimissüsteemi reform									Kas ma saan õigesti aru, et viiruse levik on endiselt probleem ja vaktsineeritud inimesed võivad jätkuvalt viirust levitada, aga nad ei jää enam haigeks?Täpselt. Meil ei ole küll lõplikke analüüse. Me näeme langust juhtumite hulgas, nii et midagi on kindlasti muutumas. Asi on selles, et viiruse edasiandmine leiab endiselt aset, eriti noore elanikkonna hulgas. Praegu on üle 80 protsendi haigusjuhtumitest alla 40-aastased inimesed. Suur hulk on lapsi, ligi 40-50 protsenti on seotud lastega, kes on vaktsineerimata. Siin ei ole midagi teha, aga haiguse mõju neile inimestele on väiksem.Me kaldume arvama, et meie eesmärk praegu ei ole keskenduda viiruse edasiandmisele, sest me ei saa sellega midagi teha. Me teame, et vaktsiin võib haiguse levikut aeglustada, aga selle põhjal, mida me praegu teame, ei välista see viiruse saamist ja edasi andmist. Vaktsiin vähendab raskete juhtumite hulka, suremust ja haiglajuhtumeid. Selline on meie lähenemine praegu. Sellepärast me arvame, et me võime taasavada oma majanduse, oma koolid ja kõik muu.Lõppude lõpuks, kui viirus ringleb ühiskonnas, aga ei ohusta seda, siis see on okei. Kui riskirühm on vaktsiiniga kaitstud, siis see peaks ka olema okei. See ei tähenda, et me oleksime sellega ühel pool. Me jookseme endiselt maratoni. Endiselt on mutatsioonid, mis võivad meid rünnata ja on palju põhjuseid, miks asjad võivad vales suunas liikuda. Aga praegu valitseb Iisraelis palju optimismi.
										EL kindlustas Pfizer/BioNTechi vaktsiinide plaanitust kiirema tarne									Iisrael avab end ja kogu maailm tahab end varsti taasavama hakata. Mida see tähendab? Kas viirus võib meid uuesti rünnata ja me maadleme selle murega veel palju aastaid? Kui optimistlik või skeptiline teie olete?Kui on midagi, mida see viirus on meile õpetanud, siis seda, et me peame olema väga alandlikud. See viirus võib teha palju trikke. Me oleme ettevaatlikult optimistlikud. Mais oli meie kümne miljoni elanikuga riigis ainult kümme või kuus juhtumit päevas ja me arvasime, et see on läbi ja kõik on korras. Me hakkasime taas asutusi pikkamööda avama, tegelikult mitte pikkamööda, vaid liiga kiiresti. Suvel oli näha kõikumist ja suve lõpus läks juhtumite hulk taas väga kiiresti üles.Nüüd on meil vaktsiinid, aga ikkagi võib ette tulla mutatsioone, nagu Lõuna-Aafrika või Brasiilia mutatsioon, mis võivad olla, ma kordan, võivad olla, sest meil puudub selle kohta reaalsest elust info, vaktsiini suhtes resistentsed. Ma arvan, et see võib olla osaline resistentsus. Kui midagi juhtub, võime me olla tagasi alguses.Teine asi, mis meile muret teeb, eriti arvestades seda, et meil Iisraelis on head tulemused, on uute mutatsioonide riiki sissetoomine. Praegu on Iisraelis 80-90 protsenti haigusjuhtudest põhjustatud Briti mutatsiooni poolt ja see on okei, sest selle eest vaktsiin kaitseb. Üks protsent meie päevastest juhtumitest on Lõuna-Aafrika tüvega. Kui tuua väljast mutatsioone juurde, siis on seda raske kontrollida.
										Iisrael on kujunemas teenäitajaks pandeemiast väljumisel (1) Me oleme Iisraelis peatanud suure osa lennuliiklusest. Ainult 1000-3000 inimest võivad päeva jooksul Iisraeli tulla ja nad lähevad testima kohe lennujaamas. Kui nad on positiivsed, siis me sekveneerime genoomi, et teha kindlaks, kas tegu on mutatsiooniga. Kui on, siis tuleb sellega palju rohkem tegeleda, et viiruse levikut peatada. Aga mis juhtub, kui me avame oma lennujaama nii nagu see oli aasta tagasi, kui sealt käis läbi 100 000 inimest või 150 000 inimest päevas. Me ei suuda neid kõiki testida või tegelikult me suudaksime teha 100 000 testi päevas, aga kui ilmnevad positiivsed juhtumid, siis tuleb ka sekveneerida ja meil ei ole selleks võimekust. Sellepärast me usume, et me sõltume vaktsineerimisest teistes riikides.Teised riigid peavad samuti oma elanikkonda vaktsineerima, et viiruse levik peatada. Ja sellepärast ma ütlengi teile, et see ei ole kuue kuu, vaid mõne aasta küsimus, see võtab üks-kaks-kolm aastat, kuni me suudame globaalselt seda pandeemiat kontrollida. Iisraeli tasemel on meil asjad praegu okei. Me võime kahe-kolme kuu pärast uuesti rääkida, kuidas meil läheb.Mis on olnud teie edu võti, kuidas Iisrael sai vaktsineerimisega hakkama nii kiiresti?Esiteks muidugi vaktsiinidooside hankimine. Sellepärast asusime me läbirääkimistesse ettevõtetega - Pfizeri, Moderna ja Astra Zenecaga ja meil on lepingud. Me tegime seda aegsasti eelmisel suvel, enne seda, kui me teadsime ravimikatsetuste tulemusi, sest me teadsime, et parim viis probleemi lahendada on riigi jaoks vaktsiinide kasutamine, või õigemini nii riigi kinnipanek kui ka vaktsiinid.
										Kaarel Tarand: reaparteilane vastutab									Pandeemiaga võitlemiseks ei ole palju võimalusi. On võimalik teha totaalne kinnipanek nulljuhtumi poliitikaga, nagu on teinud Hiina, Uus-Meremaa ja Austraalia. See ei ole kerge. Või siis lasta asjadel minna nii nagu nad lähevad, mis võib olla väga problemaatiline. Iisraelis nagu veel paljudes teistes riikides me hindame elu väga kõrgelt ja me ei saa seda teha.Ja kolmas võimalus on see, mille on valinud enamik riike ehk püüda kinnipanekutega kontrollida viiruse levikut, loodetavasti kuni vaktsiinide või muude lahenduste tekkeni, mis aitaksid pandeemia alla suruda.Nii et esimene asi oli, et me vajame vaktsiine, lähme ja hangime vaktsiinid. Isegi kui need ei ole veel valmis, kirjutame lepingud alla ja võtame kohustuse. Sest tuleb aru saada: üks päev kinnipanekut või üks nädal kinnipanekut on majanduslikult võrreldav suure hulga vaktsiiniga. Rääkimata päästetud eludest, mis on kõige olulisem.Teine asi oli logistika. Logistika oli Iisraelis suurepärane. Ma arvan, et me oleme väga head projektide ärategijad. Pikaajalised asjad võivad olla probleemsed, nagu teistes riikides kriisi juhtimisel. Aga me otsustasime, et me vajame vaktsiine ja meil tuleb see ära teha kiiresti. Ühe-kahe nädala jooksul suutsime me püsti panna 400 vaktsineerimiskeskust Iisraelis.Iisrael on ka väike maa territooriumi poolest ja selle poolest, kui kiiresti jõuab ühest punktist teise. Iisraeli põhjaosast jõuab lõunasse nelja-viie tunni pikkuse autosõiduga. Aga enamik elanikkonnast elab riigi keskosas, pool elanikkonnast. Ma ütleksin, et me kõik elame poole tunni kuni ühe tunni kaugusel lennujaamast. Nii et kui vaktsiinidoosid jõuavad siia, siis jõuavad need inimesteni üsna kiiresti. Nii et meil olid kõik need keskused kõikjal üle Iisraeli ja isegi, kui keegi elas kuskil kaugel, siis tunni ajaga jõudis igal juhul vaktsineerimiskeskusse. Siin ei olnud mingeid probleeme.
										Indrek Saar: poliitiline rivaliteet takistab pandeemia kontrolli alla saamist (1) Ja meil on Iisraelis neli haigekassat, kes omavahel konkureerivad. Kõik tahavad oma klientidele pakkuda parimat hoolitsust. Ja kõik süsteemid Iisraelis on digitaalsed ja väga efektiivsed.Mina sain broneerida oma vaktsiinisüsti telefonist. Sisestasin oma identifitseerimisnumbri, mõne sekundiga pakkus süsteem võimalust minna sinna, sinna või sinna. Siis tuli koht välja valida. Aja sai tavaliselt kinni panna nädal aega hilisemaks, aga seda võis alati korrata, kuni õnnestus saada aega ka juba homseks või umbes nii.Ja me ei raisanud enamasti tilkagi vaktsiini, sest me seadsime süsteemi sisse nii, et õhtul kella kümne paiku võisid inimesed ilma kokkulepitud ajata minna vaktsineerimiskeskusse ja kui seal oli vaktsiinidoose üle jäänud, siis nad said need doosid. Me püüdsime olla väga tõhusad. Ja kui sul ei ole mobiiltelefoni või arvutit, siis sulle helistati, eriti kui sa kuulusid riskigruppi ja pakkusid vaktsineerimisaega. Ja kui inimesel ei olnud võimalik vaktsineerimispunkti minna, siis me arendasime hiljuti välja süsteemi, et meditsiiniõed lähevad koju vaktsineerima. Me töötasime kõvasti ka vanadekodudega, sest see oli pandeemias peamine probleem. Organiseerimine oli tõesti eriline ja kõik panustasid.Ja veel üks oluline punkt on see, et Iisraeli rahvas pooldab üldiselt vaktsiine. Muidugi on meil mõned mittevaktsineerijad, aga neid ei ole palju. Alguses hinnati, et 50 protsenti tahab vaktsineerida ja 25 protsenti kõhkleb ja 25 protsenti ütleb, et ma ei taha seda. Praegu on umbes 90 protsenti valmis seda tegema ja üksnes 10 protsenti ei taha seda või ütleb, et ma ei vaja seda või ma mõtlen veel.
										Reps soovib uisapäisa distantsõpet kehtestavad koolid kontrolli alla võtta									Meil on tõesti väike protsent inimesi, kes on tõepoolest vaktsiinide vastu. Sest me näeme nende mõju ja ei ole näha kõrvalmõjusid, ei ole näha, et inimesed sureksid või et neil hakkaksid sarved kasvama või midagi muud sellist. Nii on inimesed veendunud, et see on hea asi. Olulised on ka eeskujud, näiteks lasi end vaktsineerida peaminister. Ja ka meedia, näiteks vaatad uudiseid ja uudisloo nurgas on kirjas, et mine vaktsineerima või midagi sarnast. See ei ole nii nagu mitmel pool mujal, kus inimesed ei ole piisavalt haaratud.See kõik kokku ehk asja kommertspool, logistika ja inimesed ning avalik arvamus, see on parim retsept vaktsineerimiskampaaniaks, mille tagajärjel enamik Iisraeli elanikest on vaktsineeritud.Üks osa vaktsiini ostmisest on ka info jagamine ettevõttega. Kas see oli vaidluse teema või on see teie meelest selline normaalne asi, mida teha?Aga miks mitte. Milles on probleem?Mina ei arva, et oleks probleem, küll aga ütlevad mitmed poliitikud Euroopas, et ei, meie ei saa nii teha.Ma tean. Ma olen sündinud Prantsusmaal ja annan pea iga päev intervjuusid prantsuse meediale ja alguses nad küsisid, et aga te jagate oma andmeid ravimitööstusega. Ma ütlen teile ausalt, mind ei huvita, meid ei huvita. Missugused andmed need on? See on anonüümne info. Seal ei ole kirjas, et professor Cyrille Cohen on 45-aastane ja tal on veidi kolesterooli. See ei ole ju nii.Seal on vanus ja teatud terviseseisundi info, aga seal ei ole sina oma nimega. Ja me elame ajal, mil igaüks jagab oma andmeid Facebookis, Instagramis ja kus iganes. Kuulge, sa võid seda teha oma tervise hüvanguks. Ma räägin tõsiselt. Meil Iisraelis ei ole sellega probleemi. Alati on üksikud inimesed, kes ütlevad, et enne tuleb küsida ja nii edasi. Aga me teeme palju asju, näiteks statistikat. Ja see on täpselt sama asi. Nii me saame sellest siin Iisraelis aru. Kui see aitab elusid päästa, siin ei ole õigustamatut konfidentsiaalsuse rikkumist.Kahjuks pidime me tegema palju hullemaid asju. Näiteks telefonide asukoha informatsiooni, et teha kindlaks kontakte ja leida, kas keegi on nakatanud teisi inimesi ja nii edasi. See on minu arvates veidi jõulisem sekkumine. Aga üldise anonüümse info jagamine? Me jagame neid andmeid Pfizeriga, aga ka WHO-ga ja teiste riikidega. Me jagame oma kogemust. Kui see aitab elusid päästa, siis siin ei ole mingit küsimust.Pikemalt puudutab teemat esmaspäevane ""Välisilm"", mis algab ETV-s kell 21.40. "
err,16.09.2020 23:03,Eesti,https://www.err.ee/1135869/eckero-line-ja-viking-line-jatavad-tormi-tottu-ara-mitu-reisi-tallinna,Eckerö Line ja Viking Line jätavad tormi tõttu ära mitu reisi Tallinna,"Eckerö Line teatas, et jätab neljapäeval ilmaolude tõttu ära ühtekokku kaheksa reisi Helsingi ja Tallinna vahel.M/S Finlandia ei tee Helsingi Jätkäsaarest kell 9 ja 15.15 väljuvaid reise, samuti Tallinnast kell 12 ja 18.30 väljuvaid reise. Eckerö Line'i Finbo Cargo reisid Helsingi Vuosaarest Tallinna Muuga sadamasse kell 11 ja 19.15 on tühistatud, samuti Muugalt Vuosaarele kell 15.15 ja 23.30.Viking Line tühistas tormi tõttu neljapäeva päevase laeva Viking XPRS Helsingi-Tallinna reisi. Hommikul kell 7.02 Tallinnast väljunud XPRS sõidab Helsingist tagasi kell 20.30. Laev Gabriella ei välju Tallinna kell 8, 10.30 ja 16.30.  "
err,06.02.2021 11:21,Arvamus,https://sport.err.ee/1608100096/johannes-vedru-vaike-aga-suure-sisuga-ohverdus-eesti-spordi-heaks,"Johannes Vedru: väike, aga suure sisuga ohverdus Eesti spordi heaks","Jääalad on tänu Eesti mõistes suhteliselt korralikele tingimustele Viljandis populaarsust juurde võitnud. Igapäevaselt teevad hallis trenni kohaliku hokiklubi võistkonnad ning iluuisutajad. Aga näiteks linnarahvale pakutakse traditsiooniks saanud jäädiskosid.Jää kvaliteedi üle pole põhjust kurta. Oma jäämasin on viljandlastel olemas, väljaku mõõtmed vastavad reeglitele. Tabloo, pingid, mõningad tuled ja viled. Kitsaskohaks on riietusruumide olukord, sest korralikku kabiini saab pakkuda küll ühele, kuid mitte kahele võistkonnale.Seega, Viljandis on olemas Eesti mõistes täiesti arvestataval tasemel infrastruktuur. Ning paistab, et ka jääaladest huvitatud publik. Näiteks jäähoki puhul mitte veel päris oma meeste kõrgliiga meeskonda, kuid mitu gruppi noori hokipoisse.Ometi pole selles jäähallis peetud ühtegi meeste jäähoki Eesti meistrivõistluste kõrgliigamängu. Aastaid tagasi, siis kui ehitisel isegi seinu ümber polnud, toimusid mõned kohtumised noortekoondise ja meistriliiga meeskondade vahel. Kuid need meistrivõistluste arvestusse ei läinud.Nüüd räägivad viljandlased, et kasvõi ühe meistriliiga (Coolbet hokiliiga) kohtumise Viljandisse toomist on aastate jooksul (!) korduvalt teemana tõstatatud, kuid vastu on meie klubid. Kahe meeskonna peale ei tule üks riietusruum kõne alla, tingimused pole päriselt võrreldavad näiteks Tallinna või Tartu jäähallide võimalustega.Eesti kõrgliigakohtumiste viimine väiksematesse paikadesse, nendes paikades elavate ja seal trenni tegevate laste silmade ette, on väärtuslik ja vajalik. Isegi siis, kui aeg-ajalt tähendab see klubidele mõningast ebamugavust (näiteks tavapärasest erinev väljak, teatud piletitulust loobumine või ajutise riietusruumi kasutamine). Naiste jäähoki meistriliiga kohtumiseks Viljandi jäähall ju kõlbab! Kas siis mehed on naistest pirtsakamad?
										HC Tallinn tõusis Kehra alistamisega teisele kohale, Tapa sai kindla võidu									Teadagi, ala populariseerimine väljaspool harjumuspäraseid mängupaiku pole maailma kontekstis midagi ebatavalist. Jalgpalliklubid käivad (olgu, suure raha eest) oma brändi Aasias ja Põhja-Ameerikas tugevdamas. Helsingi Jokerite jäähokimeeskond tõi KHL-i Tallinnasse jne.Mäletan ise väga selgelt, kui noore poisina külastasin Tartus esimest korda meeste jalgpalli meistriliiga mängu. Tartu pole ju väike linn, kuid enne JK Merkuuri tõusmist kõrgliigasse (aastal 2004) meie linnas Eesti tipud mõnda aega ei käinud. Toonane mälu- ja emotsioonipilt sellest, kuidas väike poiss Tallinna Flora pallureid (sealhulgas Raio Piirojat) Tamme kunstmurustaadionil oma silmaga nägi, ei tuhmu vist kunagi. Suur jalgpall, suur sport meie hoovi peal!Oma spordiala populaarsuse tõstmine, inspiratsiooni pakkumine ja spordist millegi suurema tegemine võiks Eestis olla iga meistriliigaklubi eesmärk. Igal spordialal. Väikesed ohverdused väikeste inimeste hinge jõudmise nimel pole selle eest kõrge hind, mida maksta.NB! Uuendatud 7. veebruari hommikul:Artikli autor tänab loo avaldamisele järgnenud tagasiside eest! Nii selgus, et Eesti noortekoondis mängis Viljandi jäähallis meistriliiga klubiga viimati hooajal 2016/2017 (ajal, mil hallil olid juba plekkseinad).Vastupidiselt artiklis kirjutatule toimus mäng Coolbet Hokiliiga raames. Tõsi küll, vastamisi polnud kaks meeste meistriliiga klubi. Noortekoondis võõrustas Viljandi jäähallis HC Tallinnat (Tallinn võitis mäng tulemusega 10:5).Klubide soov oma kodukohtumisi Viljandis mitte pidada võib olla seotud ka formaadimuutusega - viimastel hooaegadel (alates 2018/2019) on meister selgitatud põhiturniiriga, play-offe pole peetud. "
err,05.09.2020 21:11,Eesti,https://www.err.ee/1131711/politseisoiduk-sattus-alarmsoidul-avariisse,Politseisõiduk sattus alarmsõidul avariisse,"Õnnetusest Järvamaal Imavere külas teatati häirekeskusele laupäeva õhtul kella 19 paiku. Esialgsetel andmetel sai patrull kõrgema kategooria väljakutse tabamaks joobekahtlusega autojuhti.Alarmsõidul olnud patrull sattus teel vesiliugu ning sõitis teelt välja. Autos olnud politseinik ja abipolitseinik said viga, kuid nende seisund ei ole eluohtlik.Juhtunu täpsemaid üksikasju uuritakse edasises menetluses, teatas politsei. "
err,25.04.2021 12:33,Inimesed,https://menu.err.ee/1608190492/andres-sober-minu-unistus-valismaal-karjaari-teha-on-jaanud-mu-laste-taita,Andres Sõber: minu unistus välismaal karjääri teha on jäänud mu laste täita,"""Võib olla ma oleks tahtnud välismaale minna ja ma arvan, et mulle oleks meeldinud olla seal kuskil. Aga nüüd võib olla lapsed kunagi selle minu unistuse siis täidavad, et olla sealpool. Sealpool need asjad spordis on ikka vägevad,"" rääkis Sõber, kelle kolm tütar välismaal elavad, saates ""Hommik Anuga"".Ta lisas, et ka ainuüksi Eesti ja USA korvpallitreenereid võrreldes võib märgata mitmeid erinevusi. Esiteks on USA treenerid Sõbra hinnangul kogenumad kui Eestis.""Mina olen poisike oma vanusega, seal on treenerid 70, 75 ja seal on tarkus. Meil on aga iga 20-aastane käkerdis treener ja mõtleb, et ta on jube hea. Tihtipeale võtab ta ju ka suure vastutuse,"" märkis Sõber.Kuigi ta enda treeneriks hakkamise hetkest kuigi palju ei mäleta, on tal meeles see, et ta mingil põhjusel alati tahtis treeneriks saada.""Ma tahtsin treeneriks miskipärast saada. Kui ma mõtlen oma kalli ema peale, kes paar aastat tagasi suri, siis tema tegeles loomadega. Ma olen ka ise mõelnud, et võib olla see vahetu suhtlemine nende väikestega on nii tore. See annab energiat mulle,"" rääkis Sõber. ""Mulle meeldib nendega. Sealt tuleb sellist teksti ja sellist juttu ja samas sa saad ka öelda neile vahepeal karmimaid sõnu kui kodus öeldakse.""Ta märkis, et üritab treeningsaalis minna lastega samale tasemele, et tema sõnum neile kindlasti kohale jõuaks. Samuti peab ta oluliseks seda, et ta lastega trennis mängiks ja rõõmus oleks.  
				Andres Sõber saates ""Hommik Anuga""
				Autor/allikas: Kairit Leibold/ERR
			Hiljuti sai Sõber valmis ka raamatu ""Treener. Otse ja ausalt"", kus rõhutab muu hulgas seda, et poisid peavad käima trennis, sest muidu lähevad nad pätiks. Ka ta ise tunneb, et just sport päästis ta pätiteele minekust.""Kõik need minu lapsepõlvesõbrad – ma olen Kohila poiss –, neist väga paljud on surnud. Minust nooremadki. Just joomise tõttu ja kes on rongi alla jäänud jne,"" sõnas Sõber. ""Spordi tegemine ongi selline, mis on päästnud ka mind – kogu aeg võistlused, kogu aeg uued üritused.""Raamatus meenutab Sõber ka oma karjääri meeldejäävamaid hetki.""Ma olen tihti mõelnud ja selle raamatu tegemise juures ka, et see 60 aastat olen ma ka nagu korvpallis mingil määral teadlik olnud ja huvitav on see, et ega midagi kehva meelde küll ei ole jäänud,"" ütles Sõber. "
err,10.04.2021 19:38,Viipekeelsed,https://www.err.ee/1608173242/viipekeelsed-uudised,Viipekeelsed uudised,
